"001","01","Balkh",NULL
"137","02","Bengasi",NULL
"137","03","Misrata",NULL
"137","04","Tripoli",NULL
"138","01","Schaan",NULL
"138","02","Vaduz",NULL
"139","01","Kaunas",NULL
"139","02","Klaipeda",NULL
"139","03","Panevezys",NULL
"139","04","èiauliai",NULL
"139","05","Vilna",NULL
"140","01","Luxembourg",NULL
"141","01","Macau",NULL
"142","01","Skopje",NULL
"143","01","Antananarivo",NULL
"144","01","Blantyre",NULL
"144","02","Lilongwe",NULL
"144","03","Fianarantsoa",NULL
"144","04","Mahajanga",NULL
"144","05","Toamasina",NULL
"145","01","Johor",NULL
"145","02","Kedah",NULL
"145","03","Kelantan",NULL
"145","04","Negeri Sembilan",NULL
"145","05","Pahang",NULL
"145","06","Perak",NULL
"145","07","Pulau Pinang",NULL
"145","08","Sabah",NULL
"145","09","Sarawak",NULL
"145","10","Selangor",NULL
"145","11","Terengganu",NULL
"145","12","Wilayah Persekutuan",NULL
"146","01","Maale",NULL
"147","01","Bamako",NULL
"148","01","Inner Harbour",NULL
"148","02","Outer Harbour",NULL
"149","01","Majuro",NULL
"150","01","Fort-de-France",NULL
"151","01","Dakhlet NouÔdhibou",NULL
"151","02","Nouakchott",NULL
"152","01","Plaines Wilhelms",NULL
"152","02","Port-Louis",NULL
"153","01","Mamoutzou",NULL
"154","01","Aguascalientes",NULL
"154","02","Baja California",NULL
"154","03","Baja California Sur",NULL
"154","04","Campeche",NULL
"154","05","Chiapas",NULL
"154","06","Chihuahua",NULL
"154","07","Coahuila de Zaragoza",NULL
"154","08","Colima",NULL
"154","09","Distrito Federal",NULL
"154","10","Durango",NULL
"154","11","Guanajuato",NULL
"154","12","Guerrero",NULL
"154","13","Hidalgo",NULL
"154","14","Jalisco",NULL
"154","15","MÚxico",NULL
"154","16","Michoacßn de Ocampo",NULL
"154","17","Morelos",NULL
"154","18","Nayarit",NULL
"154","19","Nuevo Le¾n",NULL
"154","20","Oaxaca",NULL
"154","21","Puebla",NULL
"154","22","QuerÚtaro",NULL
"154","23","QuerÚtaro de Arteaga",NULL
"154","24","Quintana Roo",NULL
"154","25","San Luis PotosÝ",NULL
"154","26","Sinaloa",NULL
"154","27","Sonora",NULL
"154","28","Tabasco",NULL
"154","29","Tamaulipas",NULL
"154","30","Veracruz",NULL
"154","31","Veracruz-Llave",NULL
"154","32","Yucatßn",NULL
"154","33","Zacatecas",NULL
"155","01","Chuuk",NULL
"155","02","Pohnpei",NULL
"156","01","Balti",NULL
"156","02","Bender (T¯ghina)",NULL
"156","03","Chisinau",NULL
"156","04","Dnjestria",NULL
"158","01","Ulaanbaatar",NULL
"159","01","Plymouth",NULL
"160","01","Casablanca",NULL
"160","02","Chaouia-Ouardigha",NULL
"160","03","Doukkala-Abda",NULL
"160","04","FÞs-Boulemane",NULL
"160","05","Gharb-Chrarda-BÚni H",NULL
"160","06","Marrakech-Tensift-Al",NULL
"160","07","MeknÞs-Tafilalet",NULL
"160","08","Oriental",NULL
"160","09","Rabat-SalÚ-Zammour-Z",NULL
"160","10","Souss Massa-DraÔ",NULL
"160","11","Tadla-Azilal",NULL
"160","12","Tanger-TÚtouan",NULL
"160","13","Taza-Al Hoceima-Taou",NULL
"161","01","Gaza",NULL
"161","02","Inhambane",NULL
"161","03","Manica",NULL
"161","04","Maputo",NULL
"161","05","Nampula",NULL
"161","06","Sofala",NULL
"161","07","Tete",NULL
"161","08","ZambÚzia",NULL
"162","01","Khomas",NULL
"165","01","Central",NULL
"165","02","Eastern",NULL
"165","03","Western",NULL
"166","01","Drenthe",NULL
"166","02","Flevoland",NULL
"166","03","Gelderland",NULL
"166","04","Groningen",NULL
"166","05","Limburg",NULL
"166","06","Noord-Brabant",NULL
"166","07","Noord-Holland",NULL
"166","08","Overijssel",NULL
"166","09","Utrecht",NULL
"166","10","Zuid-Holland",NULL
"167","01","Curaþao",NULL
"168","01","South Province",NULL
"168","02","North Province",NULL
"168","03","Loyalty Islands Province",NULL
"169","01","Auckland",NULL
"169","02","Canterbury",NULL
"169","03","Dunedin",NULL
"169","04","Hamilton",NULL
"169","05","Wellington",NULL
"170","01","Chinandega",NULL
"170","02","Le¾n",NULL
"170","03","Managua",NULL
"170","04","Masaya",NULL
"171","01","Maradi",NULL
"171","02","Niamey",NULL
"171","03","Zinder",NULL
"172","01","Anambra & Enugu & Eb",NULL
"172","02","Bauchi & Gombe",NULL
"172","03","Benue",NULL
"172","04","Borno & Yobe",NULL
"172","05","Cross River",NULL
"172","06","Edo & Delta",NULL
"172","07","Federal Capital Dist",NULL
"172","08","Imo & Abia",NULL
"172","09","Kaduna",NULL
"172","10","Kano & Jigawa",NULL
"172","11","Katsina",NULL
"172","12","Kwara & Kogi",NULL
"172","13","Lagos",NULL
"172","14","Niger",NULL
"172","15","Ogun",NULL
"172","16","Ondo & Ekiti",NULL
"172","17","Oyo & Osun",NULL
"172","18","Plateau & Nassarawa",NULL
"172","19","Rivers & Bayelsa",NULL
"172","20","Sokoto & Kebbi & Zam",NULL
"175","01","Saipan",NULL
"176","01","Akershus",NULL
"176","02","Hordaland",NULL
"176","03","Oslo",NULL
"176","04","Rogaland",NULL
"176","05","S°r-Tr°ndelag",NULL
"177","01","al-Batina",NULL
"177","02","Masqat",NULL
"177","03","Zufar",NULL
"178","01","Baluchistan",NULL
"178","02","Islamabad",NULL
"178","03","Nothwest Border Prov",NULL
"178","04","Punjab",NULL
"178","05","Sind",NULL
"178","06","Sindh",NULL
"179","01","Koror",NULL
"180","01","Panamß",NULL
"180","02","San Miguelito",NULL
"181","01","National Capital Dis",NULL
"183","01","Alto Paranß",NULL
"183","02","Asunci¾n",NULL
"183","03","Central",NULL
"184","01","Ancash",NULL
"184","02","Arequipa",NULL
"184","03","Ayacucho",NULL
"184","04","Cajamarca",NULL
"184","05","Callao",NULL
"184","06","Cusco",NULL
"184","07","Huanuco",NULL
"184","08","Ica",NULL
"184","09","JunÝn",NULL
"184","10","La Libertad",NULL
"184","11","Lambayeque",NULL
"184","12","Lima",NULL
"184","13","Loreto",NULL
"184","14","Piura",NULL
"184","15","Puno",NULL
"184","16","Tacna",NULL
"184","17","Ucayali",NULL
"185","01","ARMM",NULL
"185","02","Bicol",NULL
"185","03","Cagayan Valley",NULL
"185","04","CAR",NULL
"185","05","Caraga",NULL
"185","06","Central Luzon",NULL
"185","07","Central Mindanao",NULL
"185","08","Central Visayas",NULL
"185","09","Eastern Visayas",NULL
"185","10","Ilocos",NULL
"185","11","National Capital Reg",NULL
"185","12","Northern Mindanao",NULL
"185","13","Southern Mindanao",NULL
"185","14","Southern Tagalog",NULL
"185","15","Western Mindanao",NULL
"185","16","Western Visayas",NULL
"187","01","Dolnoslaskie",NULL
"187","02","Kujawsko-Pomorskie",NULL
"187","03","Lodzkie",NULL
"187","04","Lubelskie",NULL
"187","05","Lubuskie",NULL
"187","06","Malopolskie",NULL
"187","07","Mazowieckie",NULL
"187","08","Opolskie",NULL
"187","09","Podkarpackie",NULL
"187","10","Podlaskie",NULL
"187","11","Pomorskie",NULL
"187","12","Slaskie",NULL
"187","13","Swietokrzyskie",NULL
"187","14","Warminsko-Mazurskie",NULL
"187","15","Wielkopolskie",NULL
"187","16","Zachodnio-Pomorskie",NULL
"188","01","Braga",NULL
"188","02","CoÝmbra",NULL
"188","03","Lisboa",NULL
"188","04","Porto",NULL
"189","01","Arecibo",NULL
"189","02","Bayam¾n",NULL
"189","03","Caguas",NULL
"189","04","Carolina",NULL
"189","05","Guaynabo",NULL
"189","06","Mayag³ez",NULL
"189","07","Ponce",NULL
"189","08","San Juan",NULL
"189","09","Toa Baja",NULL
"190","01","Doha",NULL
"191","01","Saint-Denis",NULL
"192","01","Arad",NULL
"192","02","Arges",NULL
"192","03","Bacau",NULL
"192","04","Bihor",NULL
"192","05","Botosani",NULL
"192","06","Braila",NULL
"192","07","Brasov",NULL
"192","08","Bukarest",NULL
"192","09","Buzau",NULL
"192","10","Caras-Severin",NULL
"192","11","Cluj",NULL
"192","12","Constanta",NULL
"192","13","DÔmbovita",NULL
"192","14","Dolj",NULL
"192","15","Galati",NULL
"192","16","Gorj",NULL
"192","17","Iasi",NULL
"192","18","Maramures",NULL
"192","19","Mehedinti",NULL
"192","20","Mures",NULL
"192","21","Neamt",NULL
"192","22","Prahova",NULL
"192","23","Satu Mare",NULL
"192","24","Sibiu",NULL
"192","25","Suceava",NULL
"192","26","Timis",NULL
"192","27","Tulcea",NULL
"192","28","VÔlcea",NULL
"192","29","Vrancea",NULL
"193","01","Adygea",NULL
"193","02","Altai",NULL
"193","03","Amur",NULL
"193","04","Arkangeli",NULL
"193","05","Astrahan",NULL
"193","06","BaÜkortostan",NULL
"193","07","Belgorod",NULL
"193","08","Brjansk",NULL
"193","09","Burjatia",NULL
"193","10","Dagestan",NULL
"193","11","Habarovsk",NULL
"193","12","Hakassia",NULL
"193","13","Hanti-Mansia",NULL
"193","14","Irkutsk",NULL
"193","15","Ivanovo",NULL
"193","16","Jaroslavl",NULL
"193","17","Kabardi-Balkaria",NULL
"193","18","Kaliningrad",NULL
"193","19","Kalmykia",NULL
"193","20","Kaluga",NULL
"193","21","KamtÜatka",NULL
"193","22","KaratÜai-TÜerkessia",NULL
"193","23","Karjala",NULL
"193","24","Kemerovo",NULL
"193","25","Kirov",NULL
"193","26","Komi",NULL
"193","27","Kostroma",NULL
"193","28","Krasnodar",NULL
"193","29","Krasnojarsk",NULL
"193","30","Kurgan",NULL
"193","31","Kursk",NULL
"193","32","Lipetsk",NULL
"193","33","Magadan",NULL
"193","34","Marinmaa",NULL
"193","35","Mordva",NULL
"193","36","Moscow (City)",NULL
"193","37","Moskova",NULL
"193","38","Murmansk",NULL
"193","39","Nizni Novgorod",NULL
"193","40","North Ossetia-Alania",NULL
"193","41","Novgorod",NULL
"193","42","Novosibirsk",NULL
"193","43","Omsk",NULL
"193","44","Orenburg",NULL
"193","45","Orjol",NULL
"193","46","Penza",NULL
"193","47","Perm",NULL
"193","48","Pietari",NULL
"193","49","Pihkova",NULL
"193","50","Primorje",NULL
"193","51","Rjazan",NULL
"193","52","Rostov-na-Donu",NULL
"193","53","Saha (Jakutia)",NULL
"193","54","Sahalin",NULL
"193","55","Samara",NULL
"193","56","Saratov",NULL
"193","57","Smolensk",NULL
"193","58","Stavropol",NULL
"193","59","Sverdlovsk",NULL
"193","60","Tambov",NULL
"193","61","Tatarstan",NULL
"193","62","Tjumen",NULL
"193","63","Tomsk",NULL
"193","64","TÜeljabinsk",NULL
"193","65","TÜetÜenia",NULL
"193","66","TÜita",NULL
"193","67","TÜuvassia",NULL
"193","68","Tula",NULL
"193","69","Tver",NULL
"193","70","Tyva",NULL
"193","71","Udmurtia",NULL
"193","72","Uljanovsk",NULL
"193","73","Vladimir",NULL
"193","74","Volgograd",NULL
"193","75","Vologda",NULL
"193","76","Voronez",NULL
"193","77","Yamalin Nenetsia",NULL
"194","01","Kigali",NULL
"195","01","Saint Helena",NULL
"196","01","St George Basseterre",NULL
"197","01","Castries",NULL
"198","01","Saint-Pierre",NULL
"199","01","St George",NULL
"200","01","Upolu",NULL
"201","01","San Marino",NULL
"201","02","Serravalle/Dogano",NULL
"202","01","Aqua Grande",NULL
"203","01","al-Khudud al-Samaliy",NULL
"203","02","al-Qasim",NULL
"203","03","al-Sharqiya",NULL
"203","04","Asir",NULL
"203","05","Hail",NULL
"203","06","Medina",NULL
"203","07","Mekka",NULL
"203","08","Najran",NULL
"203","09","Qasim",NULL
"203","10","Riad",NULL
"203","11","Riyadh",NULL
"203","12","Tabuk",NULL
"204","01","Cap-Vert",NULL
"204","02","Diourbel",NULL
"204","03","Kaolack",NULL
"204","04","Saint-Louis",NULL
"204","05","ThiÞs",NULL
"204","06","Ziguinchor",NULL
"206","01","MahÚ",NULL
"207","01","Western",NULL
"209","01","Bratislava",NULL
"209","02","V²chodnÚ Slovensko",NULL
"210","01","Osrednjeslovenska",NULL
"210","02","Podravska",NULL
"211","01","Honiara",NULL
"212","01","Banaadir",NULL
"212","02","Jubbada Hoose",NULL
"212","03","Woqooyi Galbeed",NULL
"213","01","Eastern Cape",NULL
"213","02","Free State",NULL
"213","03","Gauteng",NULL
"213","04","KwaZulu-Natal",NULL
"213","05","Mpumalanga",NULL
"213","06","North West",NULL
"213","07","Northern Cape",NULL
"213","08","Western Cape",NULL
"215","01","Andalusia",NULL
"215","02","Aragonia",NULL
"215","03","Asturia",NULL
"215","04","Balears",NULL
"215","05","Baskimaa",NULL
"215","06","Canary Islands",NULL
"215","07","Cantabria",NULL
"215","08","Castilla and Le¾n",NULL
"215","09","Extremadura",NULL
"215","10","Galicia",NULL
"215","11","Kastilia-La Mancha",NULL
"215","12","Katalonia",NULL
"215","13","La Rioja",NULL
"215","14","Madrid",NULL
"215","15","Murcia",NULL
"215","16","Navarra",NULL
"215","17","Valencia",NULL
"217","01","Central",NULL
"217","02","Northern",NULL
"217","03","Western",NULL
"218","01","al-Bahr al-Abyad",NULL
"218","02","al-Bahr al-Ahmar",NULL
"218","03","al-Jazira",NULL
"218","04","al-Qadarif",NULL
"218","05","Bahr al-Jabal",NULL
"218","06","Darfur al-Janubiya",NULL
"218","07","Darfur al-Shamaliya",NULL
"218","08","Kassala",NULL
"218","09","Khartum",NULL
"218","10","Kurdufan al-Shamaliy",NULL
"219","01","Paramaribo",NULL
"220","01","Lõnsimaa",NULL
"221","01","Hhohho",NULL
"222","01","East G÷tanmaan lõn",NULL
"222","02","Gõvleborgs lõn",NULL
"222","03","J÷nk÷pings lõn",NULL
"222","04","Lisboa",NULL
"222","05","Írebros lõn",NULL
"222","06","SkÕne lõn",NULL
"222","07","Uppsala lõn",NULL
"222","08","Võsterbottens lõn",NULL
"222","09","Võsternorrlands lõn",NULL
"222","10","Võstmanlands lõn",NULL
"222","11","West G÷tanmaan lõn",NULL
"223","01","Basel-Stadt",NULL
"223","02","Bern",NULL
"223","03","Geneve",NULL
"223","04","Vaud",NULL
"223","05","Z³rich",NULL
"224","01","Aleppo",NULL
"224","02","al-Hasaka",NULL
"224","03","al-Raqqa",NULL
"224","04","Damascus",NULL
"224","05","Damaskos",NULL
"224","06","Dayr al-Zawr",NULL
"224","07","Hama",NULL
"224","08","Hims",NULL
"224","09","Idlib",NULL
"224","10","Latakia",NULL
"225","01","Changhwa",NULL
"225","02","Chiayi",NULL
"225","03","Hsinchu",NULL
"225","04","Hualien",NULL
"225","05","Ilan",NULL
"225","06","Kaohsiung",NULL
"225","07","Keelung",NULL
"225","08","Miaoli",NULL
"225","09","Nantou",NULL
"225","10","Pingtung",NULL
"225","11","Taichung",NULL
"225","12","Tainan",NULL
"225","13","Taipei",NULL
"225","14","Taitung",NULL
"225","15","Taoyuan",NULL
"225","16","Y³nlin",NULL
"226","01","Karotegin",NULL
"226","02","Khujand",NULL
"227","01","Arusha",NULL
"227","02","Dar es Salaam",NULL
"227","03","Dodoma",NULL
"227","04","Kilimanjaro",NULL
"227","05","Mbeya",NULL
"227","06","Morogoro",NULL
"227","07","Mwanza",NULL
"227","08","Tabora",NULL
"227","09","Tanga",NULL
"227","10","Zanzibar West",NULL
"228","01","Bangkok",NULL
"228","02","Chiang Mai",NULL
"228","03","Khon Kaen",NULL
"228","04","Nakhon Pathom",NULL
"228","05","Nakhon Ratchasima",NULL
"228","06","Nakhon Sawan",NULL
"228","07","Nonthaburi",NULL
"228","08","Songkhla",NULL
"228","09","Ubon Ratchathani",NULL
"228","10","Udon Thani",NULL
"230","01","Maritime",NULL
"231","01","Fakaofo",NULL
"232","01","Tongatapu",NULL
"233","01","Caroni",NULL
"233","02","Port-of-Spain",NULL
"235","01","Ariana",NULL
"235","02","Biserta",NULL
"235","03","GabÞs",NULL
"235","04","Kairouan",NULL
"235","05","Sfax",NULL
"235","06","Sousse",NULL
"235","07","Tunis",NULL
"236","01","Adana",NULL
"236","02","Adiyaman",NULL
"236","03","Afyon",NULL
"236","04","Aksaray",NULL
"236","05","Ankara",NULL
"236","06","Antalya",NULL
"236","07","Aydin",NULL
"236","08","Balikesir",NULL
"236","09","Batman",NULL
"236","10","Bursa",NULL
"236","11","Ãorum",NULL
"236","12","Denizli",NULL
"236","13","Diyarbakir",NULL
"236","14","Edirne",NULL
"236","15","ElÔzig",NULL
"236","16","Erzincan",NULL
"236","17","Erzurum",NULL
"236","18","Eskisehir",NULL
"236","19","Gaziantep",NULL
"236","20","Hatay",NULL
"236","21","Iþel",NULL
"236","22","Isparta",NULL
"236","23","Istanbul",NULL
"236","24","Izmir",NULL
"236","25","Kahramanmaras",NULL
"236","26","Karab³k",NULL
"236","27","Karaman",NULL
"236","28","Kars",NULL
"236","29","Kayseri",NULL
"236","30","Kilis",NULL
"236","31","Kirikkale",NULL
"236","32","Kocaeli",NULL
"236","33","Konya",NULL
"236","34","K³tahya",NULL
"236","35","Malatya",NULL
"236","36","Manisa",NULL
"236","37","Mardin",NULL
"236","38","Ordu",NULL
"236","39","Osmaniye",NULL
"236","40","Sakarya",NULL
"236","41","Samsun",NULL
"236","42","Sanliurfa",NULL
"236","43","Siirt",NULL
"236","44","Sivas",NULL
"236","45","Tekirdag",NULL
"236","46","Tokat",NULL
"236","47","Trabzon",NULL
"236","48","Usak",NULL
"236","49","Van",NULL
"236","50","Zonguldak",NULL
"237","01","Ahal",NULL
"237","02","Dashhowuz",NULL
"237","03","Lebap",NULL
"237","04","Mary",NULL
"238","01","Grand Turk",NULL
"239","01","Funafuti",NULL
"240","01","Central",NULL
"241","01","Dnipropetrovsk",NULL
"241","02","Donetsk",NULL
"241","03","Harkova",NULL
"241","04","Herson",NULL
"241","05","Hmelnytskyi",NULL
"241","06","Ivano-Frankivsk",NULL
"241","07","Kiova",NULL
"241","08","Kirovograd",NULL
"241","09","Krim",NULL
"241","10","Lugansk",NULL
"241","11","Lviv",NULL
"241","12","Mykolajiv",NULL
"241","13","Odesa",NULL
"241","14","Pultava",NULL
"241","15","Rivne",NULL
"241","16","Sumy",NULL
"241","17","Taka-Karpatia",NULL
"241","18","Ternopil",NULL
"241","19","TÜerkasy",NULL
"241","20","TÜernigiv",NULL
"241","21","TÜernivtsi",NULL
"241","22","Vinnytsja",NULL
"241","23","Volynia",NULL
"241","24","Zaporizzja",NULL
"241","25","Zytomyr",NULL
"242","01","Abu Dhabi",NULL
"242","02","Ajman",NULL
"242","03","Dubai",NULL
"242","04","Sharja",NULL
"243","01","England",NULL
"243","02","Jersey",NULL
"243","03","North Ireland",NULL
"243","04","Scotland",NULL
"243","05","Wales",NULL
"244","01","Alabama",NULL
"244","02","Alaska",NULL
"244","03","Arizona",NULL
"244","04","Arkansas",NULL
"244","05","California",NULL
"244","06","Colorado",NULL
"244","07","Connecticut",NULL
"244","08","Delaware",NULL
"244","09","District of Columbia",NULL
"244","10","Florida",NULL
"244","11","Georgia",NULL
"244","12","Hawaii",NULL
"244","13","Idaho",NULL
"244","14","Illinois",NULL
"244","15","Indiana",NULL
"244","16","Iowa",NULL
"244","17","Kansas",NULL
"244","18","Kentucky",NULL
"244","19","Louisiana",NULL
"244","20","Maine",NULL
"244","21","Maryland",NULL
"244","22","Massachusetts",NULL
"244","23","Michigan",NULL
"244","24","Minnesota",NULL
"244","25","Mississippi",NULL
"244","26","Missouri",NULL
"244","27","Montana",NULL
"244","28","Nebraska",NULL
"244","29","Nevada",NULL
"244","30","New Hampshire",NULL
"244","31","New Jersey",NULL
"244","32","New Mexico",NULL
"244","33","New York",NULL
"244","34","North Carolina",NULL
"244","35","North Dakota",NULL
"244","36","Ohio",NULL
"244","37","Oklahoma",NULL
"244","38","Oregon",NULL
"244","39","Pennsylvania",NULL
"244","40","Rhode Island",NULL
"244","41","South Carolina",NULL
"244","42","South Dakota",NULL
"244","43","Tennessee",NULL
"244","44","Texas",NULL
"244","45","Utah",NULL
"244","46","Vermont",NULL
"244","47","Virginia",NULL
"244","48","Washington",NULL
"244","49","West Virginia",NULL
"244","50","Wisconsin",NULL
"244","51","Wyoming",NULL
"245","01","Montevideo",NULL
"246","01","Andijon",NULL
"246","02","Buhoro",NULL
"246","03","Cizah",NULL
"246","04","Fargona",NULL
"246","05","Karakalpakistan",NULL
"246","06","Khorazm",NULL
"246","07","Namangan",NULL
"246","08","Navoi",NULL
"246","09","Qashqadaryo",NULL
"246","10","Samarkand",NULL
"246","11","Surkhondaryo",NULL
"246","12","Toskent",NULL
"246","13","Toskent Shahri",NULL
"247","01","Shefa",NULL
"248","01","Anzoßtegui",NULL
"248","02","Apure",NULL
"248","03","Aragua",NULL
"248","04","Barinas",NULL
"248","05","BolÝvar",NULL
"248","06","Carabobo",NULL
"248","07","Distrito Federal",NULL
"248","08","Falc¾n",NULL
"248","09","Gußrico",NULL
"248","10","Lara",NULL
"248","11","MÚrida",NULL
"248","12","Miranda",NULL
"248","13","Monagas",NULL
"248","14","Portuguesa",NULL
"248","15","Sucre",NULL
"248","16","Tßchira",NULL
"248","17","Trujillo",NULL
"248","18","Yaracuy",NULL
"248","19","Zulia",NULL
"249","01","An Giang",NULL
"249","02","Ba Ria-Vung Tau",NULL
"249","03","Bac Thai",NULL
"249","04","Binh Dinh",NULL
"249","05","Binh Thuan",NULL
"249","06","Can Tho",NULL
"249","07","Dac Lac",NULL
"249","08","Dong Nai",NULL
"249","09","Haiphong",NULL
"249","10","Hanoi",NULL
"249","11","Ho Chi Minh City",NULL
"249","12","Khanh Hoa",NULL
"249","13","Kien Giang",NULL
"249","14","Lam Dong",NULL
"249","15","Nam Ha",NULL
"249","16","Nghe An",NULL
"249","17","Quang Binh",NULL
"249","18","Quang Nam-Da Nang",NULL
"249","19","Quang Ninh",NULL
"249","20","Thua Thien-Hue",NULL
"249","21","Tien Giang",NULL
"250","01","St Thomas",NULL
"252","01","Wallis",NULL
"254","01","El-Aai·n",NULL
"255","01","Aden",NULL
"255","02","Hadramawt",NULL
"255","03","Hodeida",NULL
"255","04","Ibb",NULL
"255","05","Sanaa",NULL
"255","06","Taizz",NULL
"256","01","Central",NULL
"256","02","Copperbelt",NULL
"256","03","Lusaka",NULL
"257","01","Bulawayo",NULL
"257","02","Harare",NULL
"257","03","Manicaland",NULL
"257","04","Midlands",NULL
